id,date_time,city,state_id,shape,duration,summary,date_posted
1022,1/27/21 18:30,Buckeye,AZ,Fireball,~1 hour,Orange glowing lights in the Estrella mountains,3/2/21
1023,1/27/21 15:20,montcalm,WV,Sphere,10 minutes,spherical objects with lights moving in a calculated way,3/2/21
1024,1/27/21 07:00,Lubbock,TX,Triangle,5 min,Triangular craft with lights spotted hovering in the sky in early morning hours.,3/2/21
1025,1/27/21 06:55,Adairsville,GA,Rectangle,2 minutes,My son and I were heading out of the house for school. We live on a hill overlooking our small town. There are always amber Street ligh,3/2/21
1026,1/26/21 18:35,San Luis Obispo,CA,Unknown,&lt;1 second,"Took place in under a second, drone-like, traveling potentially 100-300 mph, extremely bright, covered in lights.",3/2/21
1027,1/26/21 18:00,San Antonio,TX,Egg,4/5 min,((NUFORC Note:  No significant information provided by witness.  PD)),3/2/21
1028,1/26/21 11:45,Coolidge,AZ,Sphere,15 seconds,Was driving home south bound on highway 287 with female companion in the passenger seat. At about 11:45pm she and I notice this orange,3/2/21
1029,1/26/21 11:08,Ajax,ON,,,MADAR Node 41,3/2/21
1030,1/26/21 11:00,Sacramento,CA,Triangle,10 sec,"Giant blue triangle ""landing"" at Sacto Executive Airport.",3/2/21
1031,1/26/21 10:50,Columbia,MO,,,MADAR Node 46,3/2/21
1032,1/26/21 03:19,Sherman Oaks,CA,Unknown,15-20 Minutes,Bright Silent Light in the Sky Following Major Chord Played Across Entire Valley,3/2/21
1033,1/25/21 23:55,Fishkill,NY,Disk,4 minutes,The object was visible and showed extremely unusual flight patterns.,3/2/21
1034,1/25/21 19:00,Tofte,WI,Changing,7-8 minutes,North Shore Minnesota UFO sighting one orb morphs to three,3/2/21
1035,1/25/21 17:33,Santa Barbara,CA,,,MADAR Node 57,3/2/21
1036,1/25/21 15:30,Trabuco Canyon,CA,Egg,30 seconds,White Orbs 50-100 in front of Saddleback Mountain in Trabuco Canyon CA,3/2/21
1037,1/25/21 09:50,Portland,OR,Disk,approx. 50 seconds,"I saw a dark, shiny/reflective disc shaped object traveling overhead, rotating sporadically as it traveled from the SW the NE",3/2/21
1038,1/25/21 09:10,Kings Park,NY,,,MADAR Node 30,3/2/21
1039,1/25/21 02:30,Georgetown,TX,Circle,20 minutes,"Clouds would eliminate then a extremely bright circular object would appear, when a cloud passed the circular object disappeared,",3/2/21
1040,1/25/21 02:30,Georgetown,TX,Circle,20 minutes,,3/2/21
1041,1/25/21 00:20,Beloit,WI,Triangle,1 min,Bright V-shaped flashing object moved faster than a plane in night sky,3/2/21
1042,1/24/21 20:35,Star Valley,AZ,,,MADAR Node 53,3/2/21
1043,1/24/21 19:15,Meridian,ID,Fireball,3-4 minutes,The objects were a orange color leaning more towards the red side of a scale then yellow glowing brightly in a fireball/orb like shape.,3/2/21
1044,1/24/21 09:00,Mazatlan (Mexico),,Sphere,5 min,I noticed a perfectly round ball traveling southbound on 1/24/21 at appt 9:00 a.m. in Mazatlan Mexico.  I thought it was a balloon at f,3/2/21
1045,1/24/21 07:10,Bristol,CT,Unknown,2 minutes,Brilliantly lit flat object of large size seemingly falling from space at sunrise,3/2/21
1046,1/24/21 05:55,Norristown,PA,Light,<1 minute,I saw two lights that looked like stars or aircraft flying in formation to the northwest when I walked outside to at around 5:55 am EST,3/2/21
1047,1/23/21 20:33,Saint Augustine,FL,Fireball,2,Strange rocket-like fireball from the north headed south without a sound.,3/2/21
1048,1/23/21 16:45,Queens,NY,Other,40 seconds,"Small, shiny object changing colors oddly moving in NYC sky",3/2/21
1049,1/23/21 16:00,Grafton (Canada),ON,Circle,10 minutes,A green circle flew from where it and a plane were to where I first saw the plane 3 times faster than the plane did. I later one again.,3/2/21
1050,1/23/21 14:48,East Athens,GA,Circle,1 min,Quick UFO sighting ending in a flash of light.,3/2/21
1051,1/23/21 01:16,Leeds,,Unknown,Half an hour,Red & white spherical triangular shape object,3/2/21
1052,1/22/21 22:05,Portland,OR,Circle,5 minutes,,3/2/21
1053,1/22/21 22:00,Heavener,OK,Light,1 minute,"Light object in the sky near Heavener, Oklahoma",3/2/21
1054,1/22/21 21:00,Johnson City,TN,Sphere,2-5minutes,Spotted a red sphere that appeared to be flying a little lower than typical passenger plane altitude. It looked like a bright red star.,3/2/21
1055,1/22/21 20:15,Kennett Square,PA,Sphere,3 minutes,Small red blinking sphere,3/2/21
1056,1/22/21 19:00,Woodinville,WA,Triangle,All night,Every night out walking the dog if it is clear out I will check out to see how many drones and their positions. Flashing red green for,3/2/21
1057,1/22/21 18:40,Annandale,MN,Oval,15 seconds plus,"From Annandale MN looking north, about 10 degrees above horizon.Bright white large orb. Stopped/hovered and changed direction quick",3/2/21
1058,1/22/21 18:00,Maltby,WA,Triangle,3+,Gov. Drone r/g lights silent. 600 Ft elevation,3/2/21
1059,1/22/21 17:00,Redondo Beach,CA,Oval,10second,Unidentifying object over the ocean in Redondo Beach California. Caught on photo,3/2/21
1060,1/22/21 17:00,Las Vegas,NV,Circle,5 mins,4 black circular aircrafts flying in triangular formation,3/2/21
1061,1/22/21 15:28,Farmington Hills,MI,,,MADAR Node 144,3/2/21
1062,1/22/21 15:11,Miami,FL,Unknown,Hour,Friend and I were sitting on beach and noticed an object in air not moving after about 20 minutes I video recorded object as it still h,3/2/21
1063,1/22/21 12:00,Santa Ana,CA,Triangle,20 min,I was outside smoking a cigarette on my back patio. Suddenly I looked up into the sky on a windy clear day. Thats when I noticed a weir,3/2/21
1064,1/22/21 07:47,Ellington,CT,Cone,Seconds,"It was a small, glowing, green, floating object that I have tried to make sence of but I can not explain. I managed to capture it by ac",3/2/21
1065,1/22/21 06:55,Burlington,VT,Light,10 Minutes,"Bright light hovering over the lake, changed colors between blueish white and yellowish orange. Hovered over lake and didnt change alti",3/2/21
1066,1/22/21 04:00,Sioux City,IA,Light,5 minutes,"Late at night, I saw a very large red light that traveled quickly across the sky and disappeared.",3/2/21
1067,1/21/21 18:30,Charlotte,NC,Formation,3-5 minutes,We observed two red lights moving at incredible speeds in perfect formation over Charlotte.,3/2/21
1068,1/21/21 17:13,Anacortes and Coupeville,WA,Light,1 minute,Too bright two bright lights.,3/2/21
1069,1/21/21 11:20,St. Louis,MO,,,MADAR Node 70,3/2/21
1070,1/21/21 07:24,Robertsville,MO,Disk,Seconds,2 different shaped UFO’s in photo,3/2/21
1071,1/21/21 05:36,Bell Gardens,CA,Oval,15 seconds,"The unidentified flying object glowed in the early morning lit up sky almost seethrough but very distinguishable, as if it glowed very",3/2/21
1072,1/21/21 01:39,Middletown,CT,Fireball,32 Minutes,It was just hovering and blinking and moving strangely,3/2/21
1073,1/20/21 20:20,North Myrtle Beach,SC,Sphere,10 minutes,"Orange orbs appeared and hovered off coast before moving towards beach, then they abruptly accelerated and extinguished their light",3/2/21
1074,1/20/21 20:15,Tampa,FL,Fireball,4 minutes,Fireball in sky seemingly evades airplane then disappears,3/2/21
1075,1/20/21 20:00,Stevens point,WI,Circle,1 minute,Driving southbound on I-39 in Stevens Point we witnessed 6 circular large glowing lights that seemed relatively close. Two were to the,3/2/21
1076,1/20/21 19:40,Conway,SC,Formation,"From when I first saw it,","As I am driving east on Hwy 501 in Conway, SC towards Myrtle Beach, SC, 7:40 PM, a large formation of bright orb like balls formed a pe",3/2/21
1077,1/20/21 19:00,Lancaster,OH,Light,~1 minute,"small red light, followed by large white light",3/2/21
1078,1/20/21 18:15,Simi valley,CA,Flash,3 to 4 seconds,Flickering lights in sky.,3/2/21
1079,1/20/21 15:42,Naples,FL,Oval,,We saw three UFOs.,3/2/21
1080,1/20/21 15:15,Boise,ID,Other,3 seconds,Odd shaped ship under the Moon.,3/2/21
1081,1/20/21 14:48,Star Valley,AZ,,,MADAR Node 53,3/2/21
1082,1/20/21 13:58,Temple CIty,CA,Other,1 minute,"Broad daylight. Sunny day, partly cloudy. Exited my home and shortly after noticed a silver/metallic like object floating in the sky. I",3/2/21
1083,1/20/21 02:45,Bayshore,NY,Diamond,45,"1 diamond shaped ship with lights blinking in a circular pattern. The lights were orange, white, and red. The object was moving sideway",3/2/21
1084,1/19/21 22:45,New Bern,NC,Light,unk,Lights in the night sky,3/2/21
1085,1/19/21 20:52,Saint Stephen,SC,Cigar,(2) 20 second beams,6 bright beam lights in cigar form size of football field hovered for two 20 second round one minute after the other. After roughly 8 m,3/2/21
1086,1/19/21 19:53,Copiague,NY,Oval,2-3 seconds,Object was moving horizontally at a very fast speed and then made a 45 degree turn downward. The object did not descend downward like a,3/2/21
1087,1/19/21 19:19,Lakewood,CO,Cigar,30 seconds,Cigar shaped craft with a trail behind it,3/2/21
1088,1/19/21 19:00,Ft. Walton Beach,FL,Formation,Ongoing,Formation encircling air space above Eglin AFB,3/2/21
1089,1/19/21 18:40,Dallas/Irving,TX,Formation,15-20min,The Dallas-Fort Worth Lights,3/2/21
1090,1/19/21 17:40,Mesa,AZ,Sphere,3 minutes,A sphere shaped object with aura at sunset,3/2/21
1091,1/19/21 09:25,Cantonment,FL,Teardrop,40 seconds,"At 9:25am, I was backing out of driveway, I looked up to my left, and at about 1-2 miles in the air at 10:00 (time Angle), I saw a tear",1/19/21
1092,1/19/21 07:00,Randle,WA,Light,10 min,4 lights with another craft next to it with 3 lights 500 ft of the ground no airports stayed in on place then we drove behind a mtn. ne,3/2/21
1093,1/19/21 00:00,Issaquah/Hobart,WA,Other,20 minutes,Last night around midnight I saw 3 or 4 ribbons of light in the sky above Issaquah South of Issaquah. The lights seemed to be long in s,1/19/21
1094,1/18/21 23:15,Glendale,AZ,Disk,30-60 seconds,"On 1/18/21 at approx 23:15 hours in Glendale, AZ, I was driving home from work when I noticed a large object hovering in front of me to",1/19/21
1095,1/18/21 23:00,Magee,MS,Changing,10 minutes,Orange Glowing Half Oval Shaped UFO,1/19/21
1096,1/18/21 20:25,Oxford Junction,IA,Cigar,7 minutes,"I noticed a strange light out the window of my house to see, two very bright lights. I checked the flightradar24 live website  Immediat",1/19/21
1097,1/18/21 20:07,Lagrange,GA,Changing,28min,Strange lights flew in a slow hovering flight pattern.,3/2/21
1098,1/18/21 20:05,Saint Johns,FL,Light,5 seconds,Strobing white lighted object moving fast with no sound at an estimated 100 feet.,1/19/21
1099,1/18/21 17:55,Trenton,NJ,,,MADAR Node 62,3/2/21
1100,1/18/21 10:36,Farmington Hills,MI,,,MADAR Node 144,3/2/21
1101,1/18/21 06:10,Nephi,UT,Sphere,1 minute,Bright green orb seen in my back yard,3/2/21
1102,1/18/21 05:47,Jonesboro,AR,Other,45 min,We went to home depot at 5 o'clock while in the store my 12 year old son was in the car with my wife and two other kids as my son start,3/2/21
1103,1/18/21 04:15,Hampton Bays,NY,Changing,30 seconds,"Orange orb moving oddly low in the sky, two additional orbs appeared behind it forming an elongated triangle.",3/2/21
1104,1/17/21 22:15,Ramona,OK,Light,15 minutes,Three brightly colored lights took up position on the horizon.,1/19/21
1105,1/17/21 22:00,Springdale,AR,Other,10 seconds,I saw a white streak of light with what looked like a ball of white fire in the front for maybe 5 seconds. It arched upward and then fl,1/19/21
1106,1/17/21 21:00,Waynesboro,VA,Circle,3 seconds,We were driving down Interstate 64 West when I looked up and saw a bright white circle or ball shoot across the Interstate it was maybe,1/19/21
1107,1/17/21 20:00,Boise,ID,Fireball,5 minutes,Whole back yard lit up orange fiery sphere no more than 30 feet over head went north west to east really quick then just disappeared,1/19/21
1108,1/17/21 19:27,Lathrop,CA,Other,4 minutes,UFO slow moving long snake shape in purple gray color seen in Lathrop sky at 7:27pm 01/17/2021,1/19/21
1109,1/17/21 18:50,Maderia Beach,FL,Fireball,2 minutes,Driving home....we  saw four very very bright orbs steadily traveling across gulf blvd toward the Gulf of Mexico. They were red glowing,1/19/21
1110,1/17/21 15:00,Los Angeles,CA,Sphere,3 minutes,My wife and I were playing outside with our 5 year old when I noticed 3 spheres passing in front of the moon. There was one sphere lead,3/2/21
1111,1/17/21 12:33,New York City (Manhattan),NY,Cigar,6 seconds,UFO over Manhattan,1/19/21
1112,1/17/21 09:45,Seattle,WA,Circle,4 minutes,Blue/Green orb stationary then flies away.,1/19/21
1113,1/17/21 08:30,Jonesville,MI,Flash,20 seconds,Strange flashing lights across the sky,1/19/21
1114,1/17/21 06:15,Frisco,TX,Circle,20 minutes,"There was one black dot ( circle ) in the sky, far away and really high up. It did not move at all, and there was something sticking ou",1/19/21
1115,1/17/21 05:30,Orange,CA,Other,10-13 minutes,like standing under the hull of an aircraft carrier that is broadside to you,1/19/21
1116,1/17/21 04:47,Erie,CO,,,MADAR Node 39,3/2/21
1117,1/17/21 01:34,Edmonds,WA,Light,4 minutes,Bight ball over apartments landed in wooded area,1/19/21
1118,1/16/21 20:30,Orange,VA,Circle,5 minutes,"Looked like the full moon, but was not.",1/19/21
1119,1/16/21 20:00,Las vegas,NV,Cylinder,15 minutes,Was real close and silent,1/19/21
1120,1/16/21 19:49,Westminster,MD,Sphere,30 seconds,Noticed a white light expanding and contracting approximately 300 yards from my window. It approached my direction at around 500 feet a,1/19/21
1121,1/16/21 18:00,Clearlake,CA,Light,3 minutes,The object was a very bright light like a close planet then went very dim and then bright again it was just hovering then flew across t,1/19/21
1122,1/16/21 16:21,Grand Junction,CO,,,MADAR Node 75,3/2/21
1123,1/16/21 10:53,Star Valley,AZ,,,MADAR Node 53,3/2/21
1124,1/15/21 23:20,Chino,CA,Light,15 minutes,Series of lights appear on ridge,1/19/21
1125,1/15/21 19:15,Kilauea,HI,Light,30 seconds,Large moving bright light over Kauai North Shore,1/19/21
1126,1/15/21 19:00,Charleston,WV,Cigar,15 minutes,Myself abd a friend were just cleaning up our tools and material after fishing up working on my roof when we both noticed this HUGE cig,1/19/21
1127,1/15/21 17:30,North Liberty,IA,Light,~10 seconds,Bright blue light under the cloud line going in an upward diagonal line until disappearing into the clouds.,1/19/21
1128,1/15/21 16:00,Lakeland,FL,Fireball,40 seconds,1600 fireball over Orlando Florida,1/19/21
1129,1/15/21 13:55,Hanover,MD,,,MADAR Node 77,3/2/21
1130,1/15/21 12:04,Stanley,ND,Rectangle,10 minutes,"Large object, resembling a flat iron, sat motionless off the highway.",1/19/21
1131,1/15/21 12:01,Oakhill,OH,Other,It's been going on,Listed above. They use there minds to try to get you to do what they want,1/19/21
1132,1/14/21 22:15,Asheville,NC,Oval,30 minutes,Bright oval-shaped object flying at considerable height in the night sky,1/19/21
1133,1/14/21 18:15,Boise,ID,Light,30 seconds,"One light, two lights. Three lights, four.. and they're gone.",1/19/21
1134,1/14/21 17:48,Edmonds,WA,,,MADAR Node 61,3/2/21
1135,1/14/21 13:45,Lafayette,CO,Cylinder,5 minutes,I was driving down US-287 in Lafayette near the Baseline intersection and something shiny caught my eye in the sky. I continued trying,1/19/21
1136,1/14/21 10:00,Altadena,CA,Changing,52:00,Shape Changing Orbs and Glowing Cigars over JPL and Wilson observatory,1/19/21
1137,1/14/21 09:25,Boise,ID,,,MADAR Node 111,3/2/21
1138,1/14/21 06:21,Pine City,NY,,,MADAR Node 82,3/2/21
1139,1/14/21 05:45,Rockford,MI,Light,Hour/s,Bright light that moved in a very unusual &quot;flight&quot; pattern,1/19/21
1140,1/14/21 02:20,Wareham,MA,Circle,2-3 seconds,"Reported as a meteor, American Meteor Society. Object was round, white, 1/4 the size of a full moon though very light haze moving SSE t",1/19/21
1141,1/13/21 21:15,Cordele,GA,Triangle,1 minute,"Triangular-shaped, huge object with flashing red lights, hovered with no sound and disappeared.",1/19/21
1142,1/13/21 20:00,Dundalk,MD,Sphere,2 mintues,Hovering Light,3/2/21
1143,1/13/21 19:00,Greenfield,OH,Light,>1 hour,"Looked to north after getting out of car at 7:00 p.m.  Well after dark, 36 degrees F. and 53% humidity.  Seen ghostly cloud formation t",1/19/21
1144,1/13/21 14:56,Pinehurst,NC,Oval,35,((NUFORC Note:  Witness provides no detailed information.  PD)),1/19/21
1145,1/13/21 07:30,Salt Lake City,UT,Light,2 minutes,"I was heading west on 4500 South 2300 East at approximately 7:30 a.m., noticed an object hovering in the sky to the west, I assumed was",1/19/21
1146,1/13/21 07:30,Thornton,CO,Unknown,,Out of place contrail,1/19/21
1147,1/13/21 06:47,Farmington Hills,MI,,,MADAR Node 144,3/2/21
1148,1/13/21 04:20,Show Low,AZ,,,MADAR Node 74,3/2/21
1149,1/13/21 03:07,Spokane,WA,,,MADAR Node 37,3/2/21
1150,1/13/21,Round Rock,TX,,,3 or 4 ufos nightly,1/19/21
1151,1/12/21 21:15,Pueblo West,CO,Light,2 seconds,"2 second flash of what appeared to be 5-8 orange lights in a row, really close together, like a craft and happened 2X within 2 minutes.",1/19/21
1152,1/12/21 19:03,Powdersville,SC,Light,5 seconds,Ball of light speeding through the air.,1/19/21
1153,1/12/21 19:00,Tempe,AZ,Light,Seconds,White/blue Orbs around 8-12 total two vertical rows motionless 4-6 orbs each row each orb seemed around 1/3 size of an airliner.,1/19/21
1154,1/12/21 18:00,Belleville,IL,Light,>3 minutes,My son and I were siting in the Kitchen when a military helicopter flew low overhead (under 500').  We went outside to see what was hap,1/19/21
1155,1/12/21 17:12,Tularosa,NM,Circle,,blinking multicolor light with three orange lights emerging,1/19/21
1156,1/12/21 16:00,Mustang/OKC,OK,Light,30 seconds - 1 minute,"Bright blue/white ' star-like'  light in broad daylight appears, moves, then vanishes.",1/19/21
1157,1/11/21 23:00,Lake Pleasant,MA,Light,1 hour,Dancing Orange and red star,1/19/21
1158,1/11/21 21:00,Bordentown,NJ,Sphere,3 minutes,Bordentown NJ Fire Orange Sphere's,1/19/21
1159,1/11/21 20:55,San Diego,CA,Light,1 minute,Bright red light moving fast and high.,1/19/21
1160,1/11/21 10:30,Rahway,NJ,Cylinder,5 minutes,Vertical hovering Cylindrical shape object seen in Rahway New Jersey.,1/19/21
1161,1/11/21 06:56,Manchester,CT,,,MADAR Node 151,3/2/21
1162,1/11/21 06:44,Marietta,GA,,,MADAR Node 90,3/2/21
1163,1/11/21 02:00,Lincoln,NE,Sphere,10 minutes,Multicolor object that seemed to change colors green red blue i have video of it a metal ball that changed colors,1/19/21
1164,1/10/21 20:00,Reading,PA,Oval,10 minutes,I was ob my way home and saw this big oval weird spaceship with two bright LED lights moving oddly really close to earth like 100ft or,1/19/21
1165,1/10/21 20:00,Philadelphia,PA,Triangle,5 seconds,"V/Triangle-shaped, silent craft near Philadelphia on 1/10/21",1/19/21
1166,1/10/21 20:00,Reading,PA,Oval,10 minutes,I was on my way home and saw this big oval weird spaceship with two bright LED lights moving oddly really close to earth like 100ft or,1/19/21
1167,1/10/21 18:00,"Brooklyn, NY",NY,Formation,A few seconds,Three or four glowing orbs in a straight line covered by a cloudy haze appeared for a few seconds  then disappeared.,1/19/21
1168,1/10/21 16:59,Grand Junction,CO,,,MADAR Node 75,3/2/21
1169,1/10/21 16:00,Colburn,ID,Light,~4-5 minutes,I was driving north on US- Hwy95 just before I went over the pack river bridge me and my 7 year old daughter saw a light in the sky str,1/19/21
1170,1/10/21 14:40,Santa Barbara,CA,,,MADAR Node 57,3/2/21
1171,1/10/21 09:11,St. Louis,MO,,,MADAR Node 70,3/2/21
1172,1/10/21 01:00,Richmondville,NY,Light,2 seconds,"Silent, bright green light darts across night sky and then disappears",1/19/21
1173,1/9/21 23:00,Commerce,GA,Triangle,5 minutes,2 white UFO'S,1/19/21
1174,1/9/21 21:32,La Mesa,CA,Fireball,1.5 minutes,As I was going out to my car I grabbed what I needed shut the door and looked up at the sky and saw a huge Orange fireball but it didn',1/19/21
1175,1/9/21 20:51,Spring Hill,FL,Formation,3 minutes,,1/19/21
1176,1/9/21 20:30,Medina,OH,Other,20 seconds,"Slow moving, low UFO seen in Medina, OH 01/09/21",1/19/21
1177,1/9/21 16:00,Sydney,NS,Other,20 minutes,Seen in sky floating upwards on January 9 at 4pm Atlantic time. Was the shape of a sheet with something in it floating upwards for 20m,1/19/21
1178,1/9/21 08:00,Bloomingdale,IL,Cylinder,once,"I saw a ship that i saw on tv a month ago, five states over from illinois.  its big stays dark for 7 seconds then a light turns silver",1/19/21
1179,1/9/21 07:29,Harrison,MI,Unknown,Seconds,After taking this picture then getting home I reviewed the picture and noticed the object?,3/2/21
1180,1/9/21 06:32,Albuquerque,NM,Cigar,2-3 minutes,Linear strand of approximately 5-10 white lights moving quickly and silently across the sky,1/19/21
1181,1/9/21 06:00,Athelstane,WI,Disk,3 minutes,"Came out back door & immediately noticed Top hat shaped craft with amber & red lights and moving away from me towards cty c, first spot",1/19/21
1182,1/9/21 00:30,Afton,IA,Changing,20 min,"Started as what looked like a bright bulb then more of them.  One was green, changed shapes many many times; some of them are scary loo",3/2/21
1183,1/9/21 00:15,Tustin,CA,Disk,10 seconds,Unlit saucer seen suspended in air,1/19/21
1184,1/8/21 20:30,Saint Peters,MO,Fireball,1 minute,Firey UFO over Unincorporated Saint Peters,1/19/21
1185,1/8/21 20:11,Springfield,OR,Triangle,20 seconds,Triangular shaped object moving into a cloud.,1/19/21
1186,1/8/21 15:29,Modesto,CA,Cross,5 seconds,Sitting out back in broad daylight heard the sound barrier broke and seen a cross shaped aircraft flying by it came out of the clouds a,1/19/21
1187,1/8/21 10:00,North Zulch,TX,Circle,3 hours,It started with one medium sized bright white &#128308; it bounced around 15minutes. Then it was gone the next night I came out was bac,1/19/21
1188,1/8/21 06:30,Painesville,OH,Circle,Seconds,While taking a picture of the sunset did not notice it with naked eye but in photo shows up clear.,1/19/21
1189,1/8/21 06:00,Ras Al Khaimah (UAR),,Other,90 seconds,Star like object without any trail travelling at very high speed from South to North in around 90 seconds.,1/19/21
1190,1/8/21 03:22,Topeka,KS,Triangle,10 minutes,I was driving north on Topeka Blvd. About 1/2 mile past Forbes Field when I saw a triangle UFO zig zagging around and then flew over th,1/19/21
1191,1/8/21 01:43,,,Light,1 minute,Strange light sighting in night sky,1/19/21
1192,1/7/21 23:46,Fuera Bush/Delmar,NY,Light,2:45,Major light movement sin sky causing mass surveillance no help,4/23/21
1193,1/7/21 23:30,Marietta,OH,Unknown,5-6 minutes,Huge city block length sighting in Marietta Ohio with 4 huge lights,1/19/21
1194,1/7/21 21:30,Wichita,KS,Circle,Still Occurring,We have submitted the video my husband took tonight in Wichita. There were 3 circular objects hovering and quickly moving. Please see v,1/19/21
1195,1/7/21 21:00,Mount vernon,WA,Light,1 hour plus,My wife and I live outside city limits in Mount Vernon and we see 5 orange lights and 3 bright lights hovering above houses half a mile,1/19/21
1196,1/7/21 20:30,Northampton,MA,Sphere,5 minutes,"Glowing, flashing, spinning orb, spotted moving around in night sky",3/31/21
1197,1/7/21 20:00,Feasterville,PA,Light,2 minutes,Green humming lights followed by red blinking light as it passes a separate set of white lights that quickly vanish.,1/19/21
1198,1/7/21 20:00,Warminster,PA,Other,10 seconds,Ufo chased by military over Warminster Pa,1/19/21
1199,1/7/21 18:49,Pylesville,MD,Diamond,2 minutes,Diamond shaped bright light aircraft seen slowly moving,1/19/21
1200,1/7/21 18:31,Hatfield,PA,Cigar,30 seconds,It was really loud and i first thought it was a helicopter or something like that but when i checked my app Flightradar24 there was no,1/19/21
1201,1/7/21 18:30,Gardena,CA,,1 sec,Bright flash causes black out,1/19/21
1202,1/7/21 17:00,Wells,ME,Light,5 seconds,"Greenish, white orb appears and drops straight to the ground.",1/19/21
1203,1/7/21 14:30,Lakeland,FL,Circle,5 minutes,Saw 3 crafts in triangle formation that rotated clockwise as a unit while simultaneously moving forward through the air. Two of the thr,1/19/21
1204,1/6/21 21:15,Stillwater,NY,Sphere,8 - 10 minutes,"Saw a spherical object with extremely brilliant white, blue, yellow, reddish lights that glistened and pulsated.",1/19/21
1205,1/6/21 17:48,Naugatuck,CT,Light,5 minutes,While standing on my back porch I saw a very bright light in the distance.The light was traveling in my direction and flew in a east to,1/19/21
1206,1/6/21 17:08,Phoenix,AZ,Changing,15 minutes,Slowly moving object in sky. Either rotating or changing shape. Reflectivity changed second to second.,1/19/21
1207,1/6/21 16:40,"Bandar e anzali, iran",,Oval,,I saw an instagram story from my friend when she shows around and I spotted 3 UFO s and onnexrt story lt was two,1/19/21
1208,1/6/21 00:00,Bristol,CT,Disk,2 hours,They were like light blueish/ white circles moving in a figure 8 position repeatedly for a few hours.,1/19/21
1209,1/5/21 22:00,Bristol,CT,Formation,1 hour,Strange light formation appeared to be surveying residential area,1/19/21
1210,1/5/21 22:00,Richmond,MO,Triangle,10 minutes,very low load slow aircraft flew over Missouri last night.,1/19/21
1211,1/5/21 20:00,,MN,Light,continuous,Strange objects around erupting volcano Fuego in Guatemala,1/19/21
1212,1/5/21 20:00,Harleyville,SC,Other,2 minutes,3 objects with bright flashing orange lights,1/19/21
1213,1/5/21 19:00,Lakeland,FL,Circle,5 minutes,((MUFORC Note:  Source of report provides no information about event.  PD)),1/19/21
1214,1/5/21 17:43,Greenville,CA,Circle,20 mins,"I witnessed a circular object that was flashing in the sky, it looked as if it was bouncing around, and changed colors. It went from a",1/19/21
1215,1/5/21 17:30,Weston,CT,Teardrop,4 seconds,"Big, bright white with neon green interior teardrop-shaped light crossed the road low in the night sky.",1/19/21
1216,1/5/21 14:30,Lake Oswego,OR,Circle,10 seconds,"I was at work doing my normal thing of picking up small pieces of trash around an apartment complex. About 3 or 4 times a week, I hear",1/19/21
1217,1/5/21 06:15,Essex,IL,Flash,10 seconds,Colorful flash of lights out of nowhere,1/19/21
1218,1/5/21 01:00,bristol,CT,Formation,3hrs,"I WENT OUTSIDE AT 1 AM TO SEE IF IT WAS CLEAR ENOUGHT TO SET UP MY VIXEN 120MM F/8.3 REFRACTOR TELESCOPE, IT WAS CLOUDY THEN I NOTICED",1/19/21
1219,1/4/21 23:46,Colcord,OK,Circle,15 seconds,"Bright white at the center blue light haze exterior, was about 50 Ft from my vehicle, if I had to guess the size 10-20 feet in diameter",1/19/21
1220,1/4/21 21:00,Gresham,OR,Circle,,Black sphere shaped with big light beam coming from the center.,1/19/21
1221,1/4/21 18:30,Williams,OR,Flash,1 second,I am submitting this to confirm other possible sighting reports about a flash of bright light (emanating around an even brighter white,1/19/21
1222,1/4/21 18:00,East Hartford,CT,Fireball,5 to 8 seconds,Bluish/green fire ball,1/19/21
1223,1/4/21 11:00,Green Brooke,NJ,Disk,Around 1 minute,Saucer or diamond shaped craft with four lights (3 appearing in somewhat of a triangle and one on the bottom) flew horizontally in sky,1/19/21
1224,1/4/21 10:49,Erie,CO,,,MADAR Node 39,1/19/21
1225,1/4/21 06:17,Safford,AZ,Fireball,1-3 seconds,Fireball seen over Safford Mine,1/19/21
1226,1/4/21 05:30,Jonesboro,AR,,,MADAR Node 143,1/19/21
1227,1/4/21 05:02,St. Peter,MN,,,MADAR Node 60,1/19/21
1228,1/4/21 04:20,Mooresburg,TN,Changing,5-10minutes,Unknown pulsing object,1/19/21
1229,1/4/21 01:15,Bardstown,KY,Changing,~30 minutes,((NUFORC Note:  No significant information provided by witness.  PD)),3/2/21
1230,1/3/21 23:00,Edgewater,MD,Unknown,1 minute,"Bright, flashing multi colored lights coming from object traveling across the sky",1/19/21
1231,1/3/21 23:00,Flat Rock,IL,Disk,20 minutes,"There was an orange light that was hovering. I went further out into my yard and I could then see some blue, green, and red lights. It",1/19/21
1232,1/3/21 22:20,Mustang,OK,Cylinder,3 minutes,2 groups of 3 to 6 bright orange cylindrical objects appearing and then disappearing as though they &quot;burned out&quot;.,1/19/21
1233,1/3/21 21:19,Trenton,NJ,,,MADAR Node 62,1/19/21
1234,1/3/21 19:30,Lakeland,TN,Sphere,10 min,4 orange orbs flying horizontally in the sky,1/19/21
1235,1/3/21 16:00,Denver,CO,Cigar,1 min,White cigar shaped object over DIA or Buckley Air force base,1/19/21
1236,1/3/21 10:00,Salida,CO,Circle,Didn't watch long enough ,A star like object stagnant with a sudden light speed movement a little ways away.,1/19/21
